,20,40,50,60,103,107,109,113,120,121,125,129,133,137,147,151,153,155,159,161,169,173,175,177,180,181,186,187,193,195,197,199,204,205,211,213,215,219,221,231,233,235,238,240,241,243,245,247,249,251,263,271,277,281,283,291,293,299,301,305,309,313,317,330,333,330_60,329_61,329,101_101,101,105_105,105,225_111,225,111_111,111,114_113,114,112_115,112,115_115,115,119_117,119,123_119,171_119,171,297_120,297,122_120,123_121,123,122_121,122,131_125,131,135_127,135,145_129,145,149_141,149,163_151,163,179_161,179_163,179,185_169,185,183_169,183,189_171,189,201_179,201,315_181,315,203_183,203,202_185,202,209_187,207_189,207,209_189,209,223_191,223,116_193,116,217_193,217,229_199,229,323_201,323,319_205,237_207,237,269_211,269,261_213,257_217,257,261_229,261,273_237,273,275_239,275_241,275,285_247,285,295_249,295,287_255,287,289_255,289,303_257,303,307_261,307,117_263,117,321_265,321,311_267,311,325_269,325,191_271,191,319_273,319,239_275,239,10,335
53100,-0.22582811,-0.07230996,-0.021701233,0.82233334,0.10909423,0.025799531,0.101026766,0.04630307,-0.039735578,-0.01652728,0.707383,0.2495612,-0.22582811,0.0025892218,0.008396043,-0.022712471,0.01528852,0.016961975,-0.01747982,-0.019119358,0.008559643,0.4530171,0.44988036,0.44737774,0.00015747314,0.00015747314,0.03475095,0.45002708,-0.10498209,0.042555183,0.039032023,-0.03327794,0.039222393,0.03475095,0.0116285905,0.04214914,0.04058856,0.008276766,-0.008276766,0.29592726,0.2806883,0.010729124,0.054327246,0.054327246,0.054327246,0.05427455,0.021642193,0.010934087,0.0053504524,0.0025026114,0.0009981374,-0.004978505,0.00026285902,0.012421963,0.02075361,0.0033020906,-0.009887886,-0.0081721535,-0.0081721535,-0.037012912,-0.008567953,-0.002147495,0.0075095557,0.0,-1.6096257e-08,0.0,0.82233334,0.82233334,0.20545286,0.20545286,0.084854,0.084854,0.04944189,0.04944189,0.08701165,0.08701165,0.015360866,0.015360866,0.017330127,0.017330127,0.022490172,0.022490172,-0.013356338,-0.013356338,0.4459347,0.021985602,0.021985602,-0.013842661,-0.013842661,0.009365639,0.4459347,0.4459347,0.009365639,0.009365639,0.23823972,0.23823972,0.011342004,0.011342004,0.008752781,0.008752781,-0.023087984,-0.023087984,-0.0058844173,-0.0058844173,0.4546976,0.4546976,0.4546976,-0.00088184956,-0.00088184956,0.46253756,0.46253756,0.31388316,0.31388316,-0.07230996,-0.07230996,-0.14753728,-0.14753728,0.0060249716,0.0060249716,0.039222393,0.039222393,-0.0073981895,0.03930291,0.03930291,-0.0073981895,-0.0073981895,0.048409835,0.048409835,0.060452,0.060452,0.0013002892,0.0013002892,0.31388316,0.31388316,0.01253708,0.01253708,0.0032195684,0.038483325,0.038483325,0.03210725,0.03210725,0.009863807,0.0013809183,0.0013809182,0.009863807,0.009863807,0.03614031,0.03614031,0.012684822,0.012684822,0.012684822,-0.009402434,-0.009402434,0.011351175,0.011351175,0.017561719,0.017561719,-0.021701232,-0.021701232,-0.0056705084,-0.0056705084,-0.042683415,-0.042683415,-0.050855573,-0.050855573,0.45396954,0.45396954,0.049156513,0.049156513,0.013776086,0.013776086,-0.13376118,-0.13376118,0.0032195684,0.0032195684,0.020046636,0.020046636,0.20545286,0.8223334
54000,-0.12875307,-0.007528352,-0.013928392,0.8294346,0.01187572,0.0047012474,0.00490072,0.005924913,0.060173485,0.05435039,0.71479964,0.156122,-0.12875307,0.0022385982,0.011428729,-0.022712471,0.012124199,0.01357104,-0.014018759,-0.015436277,0.010080576,0.4521487,0.44943675,0.44727302,0.00013614865,0.00013614865,0.024522005,0.39576977,-0.102206126,-0.00043961563,-0.0034856799,-0.011014033,0.036313146,0.024522005,0.028345438,0.016799321,0.01875444,-0.012303515,0.012303515,0.28759372,0.2800574,0.0076789856,0.042136293,0.042136293,0.042136293,0.04209074,0.017615769,0.00945343,0.0046259123,0.0021637164,0.000862973,-0.0032086214,0.00022726353,0.008929524,0.01491939,0.0028549323,-0.0067796037,0.012279549,0.012279549,0.008071025,0.008635049,0.018767793,0.007296018,0.0,-1.6096257e-08,0.0,0.8294345,0.8294345,8.048128e-09,4.518435e-09,-0.02182243,-0.02182243,0.010417119,0.010417119,-0.0072165094,-0.0072165094,0.008236106,0.008236106,0.03099121,0.03099121,0.001840031,0.001840031,-0.040115494,-0.040115494,0.5367795,0.0152343325,0.0152343325,0.025541281,0.025541281,0.01971818,0.5367795,0.5367795,0.01971818,0.01971818,0.14365359,0.14365359,0.013975755,0.013975755,0.011737158,0.011737158,-0.023037134,-0.023037134,-0.0077676196,-0.0077676196,0.43414214,0.43414214,0.43414214,-0.00076243246,-0.00076243246,0.42487764,0.42487764,0.30152088,0.30152088,-0.007528353,-0.007528353,-0.10176651,-0.10176651,0.013134299,0.013134299,0.036313146,0.036313146,0.0077226846,0.024148332,0.024148332,0.0077226846,0.0077226846,0.009524821,0.009524821,0.013113197,0.013113197,-0.011563182,-0.011563182,0.30152088,0.30152088,0.005200332,0.005200332,0.00038296825,0.033273544,0.033273544,0.02402097,0.02402097,0.0074323714,0.0011939189,0.0011939189,0.0074323714,0.0074323714,0.026412174,0.026412174,0.009156788,0.009156788,0.009156788,-0.0068746526,-0.0068746526,0.008044738,0.008044738,0.012118737,0.012118737,-0.013928392,-0.013928392,0.0132617345,0.0132617345,0.021332761,0.021332761,0.033612307,0.033612307,0.4335127,0.4335127,0.010119393,0.010119393,0.009577648,0.009577648,-0.09218886,-0.09218886,0.0003829682,0.00038296817,0.0124963485,0.0124963485,0.0,0.8294346
54900,-0.12700878,-0.009429508,-0.013475156,0.8291382,0.011928083,0.0047246036,0.004953083,0.0059977947,0.060304023,0.054470647,0.7145033,0.15445344,-0.12700878,0.0022385982,0.011476329,-0.022712471,0.012076599,0.013523441,-0.013971161,-0.015388678,0.0101087,0.45341977,0.45070782,0.44854409,0.00013614865,0.00013614865,0.024563026,0.39694485,-0.102206126,0.0011897038,-0.0018563605,-0.011285868,0.036260206,0.024563026,0.028426846,0.016874848,0.018870376,-0.012325166,0.012325166,0.28731287,0.2800574,0.007559539,0.041683063,0.041683063,0.041683063,0.041637506,0.017512428,0.00945343,0.0046259123,0.0021637164,0.000862973,-0.003105282,0.00022726353,0.008759796,0.014635885,0.0028549323,-0.0066136764,0.012306783,0.012306783,0.008090167,0.008628022,0.018795222,0.007290359,0.0,-1.6096257e-08,0.0,0.82913816,0.82913816,-8.048128e-09,4.5277004e-09,-0.021874802,-0.021874802,0.01049107,0.01049107,-0.0071641468,-0.0071641468,0.00826611,0.00826611,0.031085681,0.031085681,0.0018633874,0.0018633874,-0.040216614,-0.040216614,0.5381054,0.0151586095,0.0151586095,0.02559787,0.02559787,0.019764498,0.5381054,0.5381054,0.019764498,0.019764498,0.1419569,0.1419569,0.014023355,0.014023355,0.0117847575,0.0117847575,-0.023037134,-0.023037134,-0.0077957436,-0.0077957436,0.43539155,0.43539155,0.43539155,-0.00076243246,-0.00076243246,0.4261341,0.4261341,0.30112058,0.30112058,-0.009429507,-0.009429507,-0.10339583,-0.10339583,0.013040338,0.013040338,0.036260206,0.036260206,0.007688177,0.024326207,0.024326207,0.007688177,0.007688177,0.009598774,0.009598774,0.013216084,0.013216084,-0.011564756,-0.011564756,0.30112058,0.30112058,0.0049194843,0.004919484,0.00026918002,0.03310682,0.03310682,0.023671072,0.023671072,0.007329032,0.0011939189,0.0011939189,0.007329032,0.007329032,0.025958939,0.025958939,0.008987059,0.008987059,0.008987059,-0.006757072,-0.006757072,0.007878812,0.007878812,0.011831428,0.011831428,-0.013475155,-0.013475155,0.013291087,0.013291087,0.021381255,0.021381255,0.03368804,0.03368804,0.43476215,0.43476215,0.010242354,0.010242354,0.009631622,0.009631622,-0.09376421,-0.09376421,0.0002691799,0.00026917987,0.012209843,0.012209843,0.0,0.8291382
55800,-0.12544058,-0.011097004,-0.013073048,0.8288354,0.011973553,0.0047449837,0.0049985535,0.0060610333,0.060417257,0.054575145,0.71420044,0.15295221,-0.12544058,0.0022385982,0.011518534,-0.022712471,0.012034394,0.013481236,-0.0139289545,-0.015346471,0.010133463,0.4545315,0.4518195,0.4496558,0.00013614865,0.00013614865,0.02460015,0.39796525,-0.102206126,0.0026133317,-0.00043273266,-0.011529735,0.036213484,0.02460015,0.02849473,0.016942123,0.018980158,-0.012343322,0.012343322,0.28706262,0.2800574,0.0074544,0.041280955,0.041280955,0.041280955,0.0412354,0.017420638,0.00945343,0.0046259123,0.0021637164,0.000862973,-0.0030134944,0.00022726353,0.008609214,0.014384357,0.0028549323,-0.0064664595,0.012330446,0.012330446,0.008106844,0.008633255,0.01881531,0.0072853514,0.0,-1.6096257e-08,0.0,0.8288354,0.8288354,8.048128e-09,4.518319e-09,-0.02192026,-0.02192026,0.010555443,0.010555443,-0.0071186763,-0.0071186763,0.008292167,0.008292167,0.031167824,0.031167824,0.0018837672,0.0018837672,-0.040304434,-0.040304434,0.5392634,0.015091641,0.015091641,0.025647033,0.025647033,0.019804917,0.5392634,0.5392634,0.019804917,0.019804917,0.14043091,0.14043091,0.014065561,0.014065561,0.011826963,0.011826963,-0.023037134,-0.023037134,-0.0078205075,-0.0078205075,0.4364851,0.4364851,0.4364851,-0.00076243246,-0.00076243246,0.42722243,0.42722243,0.30076522,0.30076522,-0.011097003,-0.011097003,-0.10481946,-0.10481946,0.012956492,0.012956492,0.036213484,0.036213484,0.0076580257,0.024486227,0.024486227,0.0076580257,0.0076580257,0.009663146,0.009663146,0.013305381,0.013305381,-0.011567661,-0.011567661,0.30076522,0.30076522,0.0046692374,0.004669238,0.0001690474,0.03295996,0.03295996,0.023360752,0.023360752,0.007237245,0.0011939189,0.0011939189,0.007237245,0.007237245,0.02555683,0.02555683,0.008836477,0.008836477,0.008836477,-0.006652763,-0.006652763,0.0077315946,0.0077315946,0.011576538,0.011576538,-0.013073048,-0.013073048,0.013316587,0.013316587,0.02142343,0.02142343,0.033753872,0.033753872,0.4358557,0.4358557,0.010346904,0.010346904,0.00967942,0.00967942,-0.09514004,-0.09514004,0.00016904758,0.00016904752,0.01195459,0.01195459,0.0,0.8288354
56700,-0.124017306,-0.012571263,-0.012714367,0.82852775,0.012013684,0.0047628907,0.0050386842,0.006116734,0.06051712,0.05466728,0.7138928,0.15158872,-0.124017306,0.0022385982,0.011556332,-0.022712471,0.011996596,0.013443437,-0.013891157,-0.015308673,0.010155467,0.4555116,0.45279962,0.4506359,0.00013614865,0.00013614865,0.024633098,0.3988642,-0.102206126,0.0038714232,0.000825359,-0.011745905,0.036171716,0.024633098,0.028555123,0.017001651,0.019076869,-0.012359367,0.012359367,0.28683856,0.2800574,0.007361546,0.040922273,0.040922273,0.040922273,0.040876716,0.017338678,0.00945343,0.0046259123,0.0021637164,0.000862973,-0.002931532,0.00022726353,0.008474895,0.014159996,0.0028549323,-0.006335135,0.01235131,0.01235131,0.008121542,0.008637969,0.018833475,0.007280886,0.0,-1.6096257e-08,0.0,0.82852775,0.82852775,-8.048128e-09,4.167063e-09,-0.0219604,-0.0219604,0.010612244,0.010612244,-0.0070785456,-0.0070785456,0.008315146,0.008315146,0.031240193,0.031240193,0.0019016744,0.0019016744,-0.04038187,-0.04038187,0.54028356,0.015031838,0.015031838,0.025690382,0.025690382,0.01984054,0.54028356,0.54028356,0.01984054,0.01984054,0.13904542,0.13904542,0.01410336,0.01410336,0.011864762,0.011864762,-0.023037134,-0.023037134,-0.007842512,-0.007842512,0.4374492,0.4374492,0.4374492,-0.00076243246,-0.00076243246,0.42818177,0.42818177,0.30044833,0.30044833,-0.012571264,-0.012571264,-0.106077544,-0.106077544,0.012881776,0.012881776,0.036171716,0.036171716,0.007631447,0.024627682,0.024627682,0.007631447,0.007631447,0.009719947,0.009719947,0.013384059,0.013384059,-0.011570387,-0.011570387,0.30044833,0.30044833,0.0044451784,0.0044451784,8.065855e-05,0.032829806,0.032829806,0.023084035,0.023084035,0.0071552824,0.0011939189,0.0011939189,0.0071552824,0.0071552824,0.025198152,0.025198152,0.008702158,0.008702158,0.008702158,-0.0065597263,-0.0065597263,0.0076002707,0.0076002707,0.011349183,0.011349183,-0.012714367,-0.012714367,0.013339072,0.013339072,0.021460613,0.021460613,0.033811923,0.033811923,0.43681976,0.43681976,0.0104389,0.0104389,0.009721647,0.009721647,-0.0963559,-0.0963559,8.0659236e-05,8.0658814e-05,0.011726066,0.011726066,0.0,0.82852775
57600,-0.14119191,-0.022504536,-0.014234491,0.82738197,0.012560575,0.0050061285,0.0059217196,0.0073301243,0.060585544,0.0545731,0.71230537,0.15990618,-0.14119191,0.0021307138,0.004486061,2.2190697e-11,-0.0036861086,-0.0023089948,0.0018828523,0.0005336493,0.008650966,0.46110734,0.45852605,0.45646662,0.00012958728,0.00012958728,0.025278458,0.40553582,-0.10176449,0.011509331,0.008610065,-0.013894472,0.03624603,0.025278458,0.028313853,0.018075755,0.020518767,-0.012202209,0.012202209,0.28728154,0.2806883,0.0071832454,0.04108298,0.04108298,0.04108298,0.041039616,0.016989237,0.008997842,0.004402977,0.0020594408,0.00082138396,-0.003276412,0.00021631106,0.008865184,0.014811733,0.0027173453,-0.0068106465,0.01233125,0.01233125,0.008133667,0.008302434,0.018203277,0.007299667,0.0,-1.6096257e-08,0.0,0.8273819,0.8273819,-8.048128e-09,4.352079e-09,-0.022027932,-0.022027932,0.011694505,0.011694505,-0.0056115473,-0.0056115473,0.008548046,0.008548046,0.031710647,0.031710647,0.0022828018,0.0022828018,-0.04057262,-0.04057262,0.5306893,0.00021793618,0.0002179367,0.025647402,0.025647402,0.019634958,0.5306893,0.5306893,0.019634958,0.019634958,0.14898245,0.14898245,0.0069103404,0.00691034,0.004779626,0.004779626,-0.00030901574,-0.00030901577,-0.0064494787,-0.0064494787,0.44347692,0.44347692,0.44347692,-0.00072568876,-0.00072568876,0.43457538,0.43457538,0.30041185,0.30041185,-0.022504536,-0.022504536,-0.113273814,-0.113273814,0.012246,0.012246,0.03624603,0.03624603,0.0072027035,0.026140472,0.026140472,0.0072027035,0.0072027035,0.0108452095,0.0108452095,0.014880847,0.014880847,-0.011312543,-0.011312543,0.30041185,0.30041185,0.0043698144,0.0043698144,-0.000116422954,0.03287198,0.03287198,0.023618255,0.023618255,0.0072966074,0.0011363806,0.0011363806,0.0072966074,0.0072966074,0.026116645,0.026116645,0.009081495,0.009081495,0.009081495,-0.0067969216,-0.0067969216,0.008014811,0.008014811,0.012154277,0.012154277,-0.014234491,-0.014234491,0.013316154,0.013316154,0.021449821,0.021449821,0.03378107,0.03378107,0.4428778,0.4428778,0.012216333,0.012216333,0.010110577,0.010110577,-0.10316324,-0.10316324,-0.00011642296,-0.00011642296,0.011669482,0.011669482,0.0,0.82738197
58500,-0.14023612,-0.023298336,-0.014012074,0.82699746,0.012581769,0.005014554,0.005942914,0.00735813,0.06063767,0.054620195,0.711921,0.15903784,-0.14023612,0.0021307138,0.0045546885,-1.4977521e-11,-0.0037547364,-0.0023776225,0.0019514796,0.0006022769,0.008669799,0.46160945,0.45902818,0.45696872,0.00012958728,0.00012958728,0.02529631,0.40598994,-0.10176449,0.012179862,0.009280596,-0.01401774,0.03621868,0.02529631,0.02835005,0.018107696,0.020567926,-0.012210713,0.012210713,0.28714216,0.2806883,0.0071275416,0.040860564,0.040860564,0.040860564,0.040817197,0.01693867,0.008997842,0.004402977,0.0020594408,0.00082138396,-0.0032258432,0.00021631106,0.008781893,0.014672606,0.0027173453,-0.006729231,0.012341912,0.012341912,0.0081411265,0.008305775,0.018218096,0.007296809,0.0,-1.6096257e-08,0.0,0.82699746,0.82699746,8.048128e-09,4.3415485e-09,-0.022049118,-0.022049118,0.011723968,0.011723968,-0.005590353,-0.005590353,0.008559833,0.008559833,0.03174692,0.03174692,0.0022912277,0.0022912277,-0.04061225,-0.04061225,0.5311561,0.00013047697,0.00013047682,0.025669558,0.025669558,0.019652082,0.5311561,0.5311561,0.019652082,0.019652082,0.14809528,0.14809528,0.006978967,0.006978967,0.0048482534,0.0048482534,-0.0003090158,-0.0003090158,-0.0064683114,-0.0064683114,0.44397053,0.44397053,0.44397053,-0.0007256887,-0.00072568876,0.43506563,0.43506563,0.30021676,0.30021676,-0.023298336,-0.023298336,-0.11394435,-0.11394435,0.012200797,0.012200797,0.03621868,0.03621868,0.0071886145,0.026218537,0.026218537,0.0071886145,0.0071886145,0.010874674,0.010874674,0.01492064,0.01492064,-0.011315023,-0.011315023,0.30021676,0.30021676,0.0042304485,0.0042304485,-0.00016926698,0.03279179,0.03279179,0.023446407,0.023446407,0.007246039,0.0011363806,0.0011363806,0.007246039,0.007246039,0.02589423,0.02589423,0.008998204,0.008998204,0.008998204,-0.006739211,-0.006739211,0.007933396,0.007933396,0.012013275,0.012013275,-0.014012073,-0.014012073,0.013327645,0.013327645,0.02146877,0.02146877,0.033810683,0.033810683,0.44337142,0.44337142,0.01226215,0.01226215,0.010131954,0.010131954,-0.1038124,-0.1038124,-0.00016926679,-0.00016926695,0.011527258,0.011527258,0.0,0.82699746
59400,-0.13933012,-0.024024261,-0.013807088,0.8266125,0.012601098,0.0050222273,0.0059622424,0.0073836558,0.060685303,0.054663144,0.7115359,0.15821597,-0.13933012,0.0021307138,0.0046215593,-8.048128e-09,-0.0038216019,-0.0024444878,0.002018345,0.00066914223,0.008687062,0.46206725,0.45948595,0.4574265,0.00012958728,0.00012958728,0.02531266,0.40640345,-0.10176449,0.012792576,0.009893309,-0.01413095,0.036193393,0.02531266,0.028383398,0.018136889,0.02061279,-0.012218498,0.012218498,0.28701332,0.2806883,0.0070766527,0.04065558,0.04065558,0.04065558,0.040612217,0.016892038,0.008997842,0.004402977,0.0020594408,0.00082138396,-0.0031792133,0.00021631106,0.008705131,0.014544386,0.0027173453,-0.0066541955,0.012351636,0.012351636,0.008147929,0.008308896,0.018231962,0.007294167,0.0,-1.6096257e-08,0.0,0.8266124,0.8266124,-8.048128e-09,4.1580788e-09,-0.022068452,-0.022068452,0.011750842,0.011750842,-0.0055710245,-0.0055710245,0.008570582,0.008570582,0.03177999,0.03177999,0.0022989006,0.0022989006,-0.0406484,-0.0406484,0.53157747,4.6348403e-05,4.6348483e-05,0.025689762,0.025689762,0.019667607,0.53157747,0.53157747,0.019667607,0.019667607,0.14725615,0.14725615,0.007045839,0.0070458385,0.0049151247,0.0049151247,-0.00030902142,-0.0003090214,-0.006485574,-0.006485574,0.44442052,0.44442052,0.44442052,-0.00072568876,-0.00072568876,0.43551257,0.43551257,0.30003706,0.30003706,-0.024024261,-0.024024261,-0.11455707,-0.11455707,0.012159159,0.012159159,0.036193393,0.036193393,0.0071757734,0.02629011,0.02629011,0.0071757734,0.0071757734,0.010901548,0.010901548,0.014956914,0.014956914,-0.011317341,-0.011317341,0.30003706,0.30003706,0.004101643,0.004101643,-0.00021751433,0.032718252,0.032718252,0.023288054,0.023288054,0.007199409,0.0011363807,0.0011363806,0.007199409,0.007199409,0.025689246,0.025689246,0.008921442,0.008921442,0.008921442,-0.0066860253,-0.0066860253,0.00785836,0.00785836,0.011883329,0.011883329,-0.01380709,-0.01380709,0.013338126,0.013338126,0.021486055,0.021486055,0.03383769,0.03383769,0.44382143,0.44382143,0.0123038925,0.0123038925,0.010151435,0.010151435,-0.104405634,-0.104405634,-0.00021751433,-0.0002175144,0.01139581,0.01139581,0.0,0.8266125
60300,-0.13847001,-0.02468818,-0.01361791,0.826227,0.012618736,0.0050292155,0.0059798807,0.007406924,0.060728744,0.0547023,0.7111505,0.15743409,-0.13847001,0.0021307138,0.004683675,-3.6328942e-09,-0.003883718,-0.0025066042,0.0020804612,0.0007312585,0.008703185,0.46248436,0.45990312,0.45784366,0.00012958728,0.00012958728,0.025327612,0.40677992,-0.10176449,0.013352558,0.010453292,-0.014234889,0.036169987,0.025327612,0.028414084,0.018163553,0.020653725,-0.012225618,0.012225618,0.28689417,0.2806883,0.007030067,0.040466398,0.040466398,0.040466398,0.04042304,0.016848981,0.008997842,0.004402977,0.0020594408,0.00082138396,-0.0031361568,0.00021631106,0.008634286,0.014426051,0.0027173453,-0.0065849437,0.012360499,0.012360499,0.008154129,0.008311801,0.018244892,0.007291724,0.0,-1.6096257e-08,0.0,0.826227,0.826227,0.0,3.769639e-09,-0.022086082,-0.022086082,0.011775353,0.011775353,-0.005553386,-0.005553386,0.008580381,0.008580381,0.03181013,0.03181013,0.002305889,0.002305889,-0.040681355,-0.040681355,0.53195983,-3.188998e-05,-3.189028e-05,0.02570818,0.02570818,0.01968173,0.53195983,0.53195983,0.01968173,0.01968173,0.14645815,0.14645815,0.007107954,0.007107954,0.0049772398,0.0049772398,-0.0003090202,-0.0003090202,-0.006501697,-0.006501697,0.44483057,0.44483057,0.44483057,-0.00072568876,-0.00072568876,0.43591967,0.43591967,0.2998713,0.2998713,-0.02468818,-0.02468818,-0.11511705,-0.11511705,0.012120806,0.012120806,0.036169987,0.036169987,0.0071640573,0.026355693,0.026355693,0.0071640573,0.0071640573,0.010926058,0.010926058,0.014989981,0.014989981,-0.011319493,-0.011319493,0.2998713,0.2998713,0.0039824536,0.0039824536,-0.0002616565,0.032650705,0.032650705,0.023141932,0.023141932,0.0071563525,0.0011363807,0.0011363806,0.0071563525,0.0071563525,0.025500067,0.025500067,0.008850596,0.008850598,0.008850598,-0.006636942,-0.006636942,0.007789109,0.007789109,0.0117633995,0.0117633995,-0.01361791,-0.01361791,0.013347681,0.013347681,0.02150181,0.02150181,0.033862308,0.033862308,0.4442315,0.4442315,0.012341926,0.012341926,0.010169187,0.010169187,-0.104947865,-0.104947865,-0.00026165665,-0.00026165662,0.011274177,0.011274177,0.0,0.82622707
61200,-0.14164595,-0.028442241,-0.015038786,0.82559353,0.013047455,0.0051718093,0.0068287803,0.008513372,0.059763342,0.053925153,0.7110217,0.15992351,-0.14164595,0.0019958583,0.0044298507,-6.890307e-12,-0.003680528,-0.002390573,0.0019914014,0.00072759116,0.008623454,0.46220595,0.45978808,0.45785895,0.00012138554,0.00012138554,0.025771873,0.40845177,-0.102206126,0.015474616,0.012758848,-0.015683396,0.036194347,0.025771873,0.027699765,0.019056235,0.021743646,-0.011891555,0.011891555,0.287056,0.2813823,0.0066936924,0.040188003,0.040188003,0.040188003,0.040147386,0.016300756,0.0084283585,0.004124307,0.0019290964,0.0007693976,-0.0034558321,0.00020262047,0.008942669,0.014940921,0.0025453616,-0.00700372,0.012186062,0.012186062,0.008063218,0.007837292,0.01731381,0.0073061967,0.0,-1.6096257e-08,0.0,0.82559353,0.82559353,0.0,3.7652157e-09,-0.0219156,-0.0219156,0.012731043,0.012731043,-0.003974533,-0.003974533,0.008709237,0.008709237,0.031845666,0.031845666,0.002620845,0.002620845,-0.040366437,-0.040366437,0.5296487,-0.0005435897,-0.00054358976,0.025344176,0.025344176,0.019505987,0.5296487,0.5296487,0.019505987,0.019505987,0.14917113,0.14917113,0.0067006936,0.006700694,0.0047048354,0.0047048354,-0.0002894583,-0.0002894583,-0.0065613,-0.0065613,0.4452298,0.4452298,0.4452298,-0.0006797591,-0.0006797591,0.43683133,0.43683133,0.29932034,0.29932034,-0.028442241,-0.028442241,-0.11768074,-0.11768074,0.011619992,0.011619992,0.036194347,0.036194347,0.006715636,0.027303386,0.027303386,0.006715636,0.006715636,0.0119355,0.0119355,0.016288409,0.016288409,-0.0109443795,-0.0109443795,0.29932034,0.29932034,0.0035910017,0.0035910017,-0.0006125046,0.032530393,0.032530393,0.023441855,0.023441855,0.0072215847,0.0010644579,0.0010644579,0.0072215847,0.0072215847,0.026168905,0.026168905,0.009145289,0.009145289,0.009145289,-0.00680925,-0.00680925,0.008131672,0.008131672,0.012466106,0.012466106,-0.015038786,-0.015038786,0.013158114,0.013158114,0.021221332,0.021221332,0.033407398,0.033407398,0.4446686,0.4446686,0.013906353,0.013906353,0.010385953,0.010385953,-0.10729479,-0.10729479,-0.00061250443,-0.00061250443,0.0108972,0.0108972,0.0,0.82559353
